class_number,label,wordnet_id,umap_x,umap_y,mean_top1_train_resnet50,mean_top1_val_resnet50,mean_nsfw_train,mean_nsfw_val
900,water tower,n04562935,1.6269978,6.076307,0.9246153846153846,0.94,0.02322950188095749,0.022189831532305103
901,whiskey jug,n04579145,0.0065784887,7.044588,0.7753554502369668,0.58,0.004994050368861058,0.019104640067766892
902,whistle,n04579432,1.5593728999999998,4.371211499999999,0.6523076923076923,0.62,0.053647223095036986,0.00591696708561214
903,wig,n04584207,1.2636129999999999,7.233604400000001,0.7707692307692308,0.82,0.20810417567518427,0.3412526071888232
904,window screen,n04589890,0.6050809,4.702437000000001,0.7453846153846154,0.66,0.03186460891130845,0.056207500526907095
905,window shade,n04590129,0.5050560000000001,5.026025,0.7415384615384616,0.44,0.03894944529268948,0.0340980852850771
906,Windsor tie,n04591157,2.1731502999999996,6.9924607000000005,0.6166529266281946,0.2,0.1088081782054352,0.1047514166790441
907,wine bottle,n04591713,0.12433508,6.9692674,0.6661538461538462,0.42,0.041777077847471145,0.036446136875019866
908,wing,n04592741,3.2910894999999996,7.144677000000001,0.7746153846153846,0.64,0.016862863002549074,0.022455892423295157
909,wok,n04596742,-0.5826271,7.3351994000000005,0.6669230769230771,0.44,0.05763456859958713,0.058383890644727224
910,wooden spoon,n04597913,-0.05978864,6.945877,0.64,0.54,0.11094201786745084,0.047557929127578974
911,"wool, woolen, woollen",n04599235,1.9796208,7.428906,0.5330769230769231,0.34,0.07496838320407592,0.08301857495043392
912,"worm fence, snake fence, snake-rail fence, Virginia fence",n04604644,2.49927,8.224665,0.7053846153846154,0.6,0.0159319290298397,0.010091194104195438
913,wreck,n04606251,2.834202,4.8551207000000005,0.813076923076923,0.82,0.00992116761934649,0.009122199468047256
914,yawl,n04612504,3.8051129999999995,5.24322,0.7860696517412935,0.6,0.004499395891194263,0.008692571585036148
915,yurt,n04613696,3.151308,6.302275700000001,0.9007692307692308,0.92,0.00896994364682147,0.005821732303843419
916,"web site, website, internet site, site",n06359193,1.3189389,4.850922,0.936153846153846,0.98,0.019872665153309425,0.020113233226197732
917,comic book,n06596364,2.371687,7.110151299999999,0.683076923076923,0.44,0.1337151677648495,0.06383084697895355
918,"crossword puzzle, crossword",n06785654,2.5572991000000003,6.782302400000001,0.9130769230769232,0.8,0.11300490550014312,0.09140518115483247
919,street sign,n06794110,2.4866004,5.9632154,0.8,0.66,0.013186663386976643,0.0130988196758517
920,"traffic light, traffic signal, stoplight",n06874185,1.8466468999999996,4.851217,0.8792307692307693,0.74,0.02312219362560392,0.04140101746895198
921,"book jacket, dust cover, dust jacket, dust wrapper",n07248320,2.033631,7.299182400000001,0.6533795493934142,0.52,0.030083943751180838,0.037066124606826636
922,menu,n07565083,0.1918363,5.1935706,0.8361538461538461,0.76,0.026515639940602288,0.02058207010259366
923,plate,n07579787,0.39408106,5.9203544,0.6307692307692307,0.42,0.0230637138702332,0.02645251021139302
924,guacamole,n07583066,-0.12512307,8.632077,0.8346153846153846,0.74,0.02010833544870135,0.0273799573487139
925,consomme,n07584110,-0.24199788,8.4375725,0.7050538525269263,0.44,0.022432181442252726,0.02566710844153704
926,"hot pot, hotpot",n07590611,-0.34282053,7.2294865,0.5761531766753699,0.58,0.025943293453124943,0.027080520096088776
927,trifle,n07613480,-0.053234827,8.308530000000001,0.86,0.9,0.02569874419207847,0.032755013643791235
928,"ice cream, icecream",n07614500,0.06640623,7.7633686,0.71,0.64,0.048646099473975316,0.02011283190137874
929,"ice lolly, lolly, lollipop, popsicle",n07615774,0.08415443,7.746711299999999,0.7446153846153846,0.56,0.2727714333312219,0.1871360516999812
930,French loaf,n07684084,-0.5070737,7.829391499999999,0.7392307692307692,0.52,0.05471381155236967,0.0862395176001155
931,"bagel, beigel",n07693725,-0.44605651,8.212325,0.8015384615384615,0.64,0.05361931126458146,0.04188089996741837
932,pretzel,n07695742,-0.36940354,8.145760000000001,0.8546153846153847,0.8,0.060426365043175875,0.062367169201043
933,cheeseburger,n07697313,-0.37523946,8.367239999999999,0.8607692307692307,0.86,0.04358212598563264,0.06517567471071742
934,"hotdog, hot dog, red hot",n07697537,-0.3455202,8.261913999999999,0.8576923076923076,0.78,0.08990189826311497,0.1117568919698806
935,mashed potato,n07711569,0.0027927641999999997,8.661585,0.8253846153846154,0.74,0.02498065342290428,0.03497177544825888
936,head cabbage,n07714571,0.25776508,8.644772999999999,0.8238461538461539,0.78,0.02856177644553925,0.033561527412384745
937,broccoli,n07714990,0.02156773,8.808653999999999,0.8661538461538462,0.92,0.03322761479231001,0.047143686861105615
938,cauliflower,n07715103,0.025238944,8.857342,0.8361538461538461,0.86,0.03021848011582491,0.01667151887617876
939,"zucchini, courgette",n07716358,-0.004054759000000001,8.777063,0.8507692307692307,0.64,0.09760455853218654,0.09390038225094033
940,spaghetti squash,n07716906,-0.07762622,8.753669,0.7610976594027441,0.76,0.06861658275108153,0.15307584414769904
941,acorn squash,n07717410,-0.014033974,8.749949,0.8315384615384616,0.8,0.061706607731154786,0.09111054607126562
942,butternut squash,n07717556,-0.040617082,8.804239,0.813076923076923,0.68,0.17950786438561925,0.14648500600050285
943,"cucumber, cuke",n07718472,0.127906,8.71898,0.7707692307692308,0.56,0.08129851012701941,0.061959870427845086
944,"artichoke, globe artichoke",n07718747,0.08653898,8.90056,0.8646153846153846,0.78,0.04347146204898215,0.06811788254673047
945,bell pepper,n07720875,0.35843432,8.275411,0.8638461538461538,0.82,0.09752168414967363,0.10897296957443543
946,cardoon,n07730033,0.54279566,9.137407000000001,0.9244444444444444,0.92,0.0074831363829049894,0.005648053069789966
947,mushroom,n07734744,0.11117864400000001,8.904463,0.6807692307692308,0.42,0.043180201215537714,0.030940870895319675
948,Granny Smith,n07742313,2.956274,7.2635508,0.8423076923076923,0.86,0.09861995765184768,0.05554716661164789
949,strawberry,n07745940,0.019737946,8.255077,0.936153846153846,0.84,0.03860255312100242,0.055051458009993434
950,orange,n07747607,0.49975145,8.136916000000001,0.8238461538461539,0.74,0.15337498968397068,0.1743998127900065
951,lemon,n07749582,0.08302855,8.398006,0.8515384615384616,0.82,0.14747015424720353,0.159837151775319
952,fig,n07753113,0.11810191,8.333343,0.8423076923076923,0.82,0.06891566558818395,0.06472399423447797
953,"pineapple, ananas",n07753275,0.084643476,8.429795,0.913846153846154,0.84,0.050800710656639145,0.04701808642075662
954,banana,n07753592,0.056454312,8.393191,0.8569230769230769,0.84,0.19638366483759814,0.15694966629123655
955,"jackfruit, jak, jack",n07754684,0.1274883,8.571589999999999,0.936153846153846,0.94,0.11387161846845735,0.07423368431418567
956,custard apple,n07760859,-0.08457914,8.198397,0.8938461538461538,0.9,0.031850066646376365,0.013823724825564314
957,pomegranate,n07768694,0.09691024,8.351709,0.8876923076923077,0.76,0.052694419490225436,0.045905434012047414
958,hay,n07802026,0.7712675999999999,8.337273,0.9069230769230768,0.68,0.02965888919348488,0.06357166211755612
959,carbonara,n07831146,-0.22598070000000003,8.683942,0.8815384615384615,0.74,0.022941751422603136,0.023256386830814504
960,"chocolate sauce, chocolate syrup",n07836838,-0.08201339999999999,8.149728999999999,0.7453846153846154,0.46,0.040066659312103126,0.036345314577636144
961,dough,n07860988,-0.37433058,7.936116999999999,0.7446153846153846,0.3,0.12265995614374292,0.100880555703759
962,"meat loaf, meatloaf",n07871810,-0.36168656,8.097439999999999,0.7369230769230769,0.54,0.013751940115897759,0.033055362815318866
963,"pizza, pizza pie",n07873807,-0.43383469999999996,8.191546,0.8730769230769231,0.74,0.0117686410122483,0.03113091104423695
964,potpie,n07875152,-0.27845997,8.4239,0.7230769230769231,0.58,0.013888432415379143,0.020642079946793502
965,burrito,n07880968,-0.31676546,8.387514,0.7276923076923076,0.68,0.04122144522527925,0.047214634566639685
966,red wine,n07892512,0.29573247,7.297972,0.7015384615384616,0.52,0.059958062697951085,0.053735936644698085
967,espresso,n07920052,-0.38448003,6.844639999999999,0.8015384615384615,0.52,0.04732484231046311,0.0431280658219805
968,cup,n07930864,-0.25315195,7.2011330000000005,0.5638461538461539,0.36,0.05637577362476995,0.07947693482699378
969,eggnog,n07932039,-0.013681276000000001,8.28552,0.7200335289186923,0.36,0.04603243787189544,0.08390208080347067
970,alp,n09193705,3.3804328000000003,6.620724000000001,0.7376923076923076,0.5,0.010515638397015435,0.0056146607567575295
971,bubble,n09229709,0.27056292,6.9176073,0.8215384615384616,0.78,0.09381500919798064,0.08518010200151366
972,"cliff, drop, drop-off",n09246464,2.9788878,6.5133849999999995,0.6961538461538461,0.62,0.01571986172613682,0.021482807697084355
973,coral reef,n09256479,2.049589,8.694441000000001,0.8430769230769231,0.82,0.0061256559815829476,0.0068766265944304895
974,geyser,n09288635,2.1530737999999996,6.5222893,0.9730769230769232,0.98,0.004268964581659503,0.0029029488866399327
975,"lakeside, lakeshore",n09332890,3.2583406000000004,5.9970045,0.6346153846153846,0.54,0.01519407811254958,0.00964093428240858
976,"promontory, headland, head, foreland",n09399592,3.5897608,5.87735,0.6884615384615385,0.44,0.004774638415809621,0.0022682919334374675
977,"sandbar, sand bar",n09421951,3.72908,5.9806349999999995,0.6523076923076923,0.58,0.05857770228130036,0.024005257913413517
978,"seashore, coast, seacoast, sea-coast",n09428293,3.5205464,5.8342643,0.6261538461538462,0.42,0.02518449639827677,0.009689979456720722
979,"valley, vale",n09468604,3.3809705,6.4309874,0.7846153846153846,0.82,0.007653634889861886,0.004539804135010855
980,volcano,n09472597,2.6849147999999996,6.675052,0.8738461538461538,0.68,0.0060313767907824115,0.005010146557565349
981,"ballplayer, baseball player",n09835506,-0.8280419,4.855958,0.8530769230769231,0.68,0.16288187062735732,0.1931547364150174
982,"groom, bridegroom",n10148035,5.396030400000001,7.638645599999999,0.8753846153846154,0.74,0.13190339327032147,0.1546112552843306
983,scuba diver,n10565667,3.0950687,6.115692,0.93,0.82,0.01934656727331812,0.040676280213110656
984,rapeseed,n11879895,0.15825427,8.689294,0.9792307692307692,0.96,0.025918254009890115,0.008561730374472063
985,daisy,n11939491,2.793763,7.208212400000001,0.9507692307692308,0.98,0.017282075678871717,0.017490504308290154
986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",n12057211,2.6379905,7.206133,0.9784615384615384,0.98,0.0603421919554984,0.0956427196112054
987,corn,n12144580,0.25062045,8.534099000000001,0.6261538461538462,0.52,0.06640707553103008,0.06187066468182877
988,acorn,n12267677,3.1917932,7.052923700000001,0.8623076923076923,0.9,0.07984325762953637,0.08161302702392277
989,"hip, rose hip, rosehip",n12620546,1.1568171999999999,6.432717299999999,0.946923076923077,0.96,0.04432550758932108,0.04656349571039755
990,"buckeye, horse chestnut, conker",n12768682,3.4528594,7.7261424,0.8630769230769231,0.84,0.04282805429082583,0.05437902189025806
991,coral fungus,n12985857,1.9892543999999999,8.709017,0.93,0.96,0.020075126674997057,0.020575659498172173
992,agaric,n12998815,1.919388,9.998334,0.9323076923076924,0.82,0.00742778431407968,0.004959191356756492
993,gyromitra,n13037406,1.9943168000000002,10.220778999999999,0.9023076923076924,0.94,0.0257327155766125,0.014192934442226031
994,"stinkhorn, carrion fungus",n13040303,1.9023781000000002,10.263671,0.9030769230769232,0.9,0.02021717024873889,0.03947150851030756
995,earthstar,n13044778,2.056259,10.233979,0.8153846153846154,0.98,0.07689193999603375,0.10674765106712583
996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",n13052670,1.9275273999999998,10.207982000000001,0.6361538461538462,0.66,0.022890707697370137,0.049759232013093416
997,bolete,n13054560,1.8333139999999999,10.065827,0.8084615384615385,0.6,0.05280783879902942,0.02025493502248423
998,"ear, spike, capitulum",n13133613,1.1352296999999998,6.440279,0.6553846153846153,0.46,0.07198622407196442,0.11706419321770227
999,"toilet tissue, toilet paper, bathroom tissue",n15075141,0.15108432,6.1227856,0.7269230769230769,0.54,0.08332571137473595,0.11248570165514138
