class_ind,class_name,n_images
1247,airmail_letter,372
1248,airmailer,323
1249,airman,1887
1250,airplane,1866
1251,airplane_pilot,1474
1252,airplane_propeller,1444
1253,airport,2255
1254,airport_terminal,1594
1255,airs,2119
1256,airscrew,733
1257,airship,2283
1258,airspace,2039
1259,airstream,1950
1260,airstrip,1644
1261,airway,1596
1262,airwoman,131
1263,aishwarya_rai,1854
1264,aisle,2092
1265,aitchbone,25
1266,aix-la-chapelle,1617
1267,aix_galericulata,1109
1268,aix_sponsa,1079
1269,ajaia_ajaja,677
1270,ajuga_chamaepitys,139
1271,ajuga_genevensis,227
1272,ajuga_pyramidalis,353
1273,ajuga_reptans,1362
1274,ak,2845
1275,akaba,1229
1276,akaryocyte,0
1277,akaryote,0
1278,akee,1034
1279,akee_tree,38
1280,aken,1880
1281,akhenaten,1132
1282,akhenaton,1217
1283,akira_kurosawa,1248
1284,akka,1889
1285,akko,2445
1286,akmola,220
1287,akron,2027
1288,akvavit,829
1289,akwaala,2
1290,al,2626
1291,al-hakim,1176
1292,al-hasan_ibn_al-haytham,39
1293,al-haytham,160
1294,al-hudaydah,58
1295,al-iraq,840
1296,al-magrib,271
1297,al-mukalla,312
1298,al_aqabah,84
1299,al_capone,2124
1300,al_gore,2221
1301,al_hirschfeld,810
1302,al_hodge,738
1303,al_jolson,1006
1304,al_ladhiqiyah,31
1305,al_madinah,994
1306,al_pacino,1884
1307,al_qahira,764
1308,ala,2542
1309,alabama,2494
1310,alabama_lip_fern,12
1311,alabama_river,1321
1312,alabaman,331
1313,alabamian,839
1314,alabaster,2126
1315,aladdins_lamp,696
1316,alain_delon,1730
1317,alan_alda,1554
1318,alan_alexander_milne,329
1319,alan_arkin,1687
1320,alan_autry,683
1321,alan_bartlett_shepard_jr.,135
1322,alan_bates,1686
1323,alan_beckwith,561
1324,alan_carney,598
1325,alan_cumming,1681
1326,alan_curtis,1699
1327,alan_davies,1686
1328,"alan_hale,_jr.",768
1329,alan_hodgkin,152
1330,alan_jay_lerner,595
1331,alan_king,1759
1332,alan_mathison_turing,270
1333,alan_napier,859
1334,alan_paton,562
1335,alan_rickman,1597
1336,alan_ruck,1089
1337,alan_seeger,395
1338,alan_shepard,1171
1339,alan_stewart_paton,29
1340,alan_turing,915
1341,alan_van_sprang,540
1342,aland_islands,1026
1343,alanine,1413
1344,alanna_ubach,885
1345,alar,1542
1346,alaric,1371
1347,alarm,2115
1348,alarm_clock,1793
1349,alarm_system,1890
1350,alarmist,1149
1351,alaska,2173
1352,alaska_cedar,1000
1353,alaska_cod,1149
1354,alaska_crab,1272
1355,alaska_fur_seal,298
1356,alaska_king_crab,1016
1357,alaska_native,1446
1358,alaska_peninsula,1842
1359,alaska_range,1838
1360,alaska_rein_orchid,21
1361,alaskan,2402
1362,alaskan_brown_bear,1077
1363,alaskan_king_crab,744
1364,alaskan_malamute,1644
1365,alaskan_native,1727
1366,alaskan_pipeline,1047
1367,alastair_sim,804
1368,alauda_arvensis,942
1369,alb,1469
1370,albacore,1818
1371,alban_berg,1166
1372,albania,1809
1373,albanian,1532
1374,albanian_capital,182
1375,albany,2588
1376,albatrellus_dispansus,9
1377,albatrellus_ovinus,113
1378,albatross,2259
1379,albee,1421
1380,alben_barkley,353
1381,alben_william_barkley,40
1382,albers,1698
1383,albert,2198
1384,albert_abraham_michelson,222
1385,albert_basserman,253
1386,albert_brooks,1464
1387,albert_bruce_sabin,41
1388,albert_camus,1172
1389,albert_dieudonn,57
1390,albert_edward,1710
1391,albert_einstein,1711
1392,albert_finney,1464
1393,albert_francis_charles_augustus_emmanuel,8
1394,albert_gore_jr.,288
1395,albert_michelson,445
1396,albert_sabin,853
1397,albert_schweitzer,1372
1398,albert_speer,1051
1399,albert_szent-gyorgyi,344
1400,albert_von_szent-gyorgyi,102
1401,alberta,2728
1402,alberta_watson,1275
1403,alberti,1638
1404,alberto_giacometti,1319
1405,alberto_rabagliati,533
1406,alberto_sordi,1553
1407,albigensianism,46
1408,albino,2485
1409,albino_luciano,39
1410,albion,2049
1411,albite,1357
1412,albizia,1197
1413,albizia_julibrissin,1149
1414,albizia_lebbeck,228
1415,albizia_saman,39
1416,albizzia,686
1417,albizzia_julibrissin,270
1418,albizzia_lebbeck,25
1419,alborg,1189
1420,albrecht_durer,1225
1421,albrecht_eusebius_wenzel_von_wallenstein,45
1422,albuca,471
1423,albuginea,237
1424,albula_vulpes,172
1425,album,2619
1426,albumen,1497
1427,albumin,1377
1428,albuminoid,5
1429,albuquerque,2001
1430,albuterol,740
1431,alca_torda,737
1432,alcaeus,279
1433,alcahest,342
1434,alcalde,1338
1435,alcapton,3
1436,alcazar,1936
1437,alcea_rosea,1343
1438,alcedo_atthis,1432
1439,alces_alces,1856
1440,alchemist,1988
1441,alchemy,2809
1442,alcibiades,1034
1443,alcohol,2876
1444,alcohol-in-glass_thermometer,5
1445,alcohol_group,1601
1446,alcohol_radical,86
1447,alcohol_thermometer,330
1448,alcoholic,1927
1449,alcoholic_beverage,1925
1450,alcott,1075
1451,alcove,1638
1452,aldactone,676
1453,aldebaran,1407
1454,aldehyde,1508
1455,aldehyde-alcohol,119
1456,aldehyde_group,270
1457,aldehyde_radical,14
1458,alder,1963
1459,alder-leaved_serviceberry,5
1460,alder_buckthorn,387
1461,alder_dogwood,113
1462,alder_fly,379
1463,alder_tree,1133
1464,alderfly,200
1465,alderleaf_juneberry,0
1466,alderman,1382
1467,aldo_fabrizi,922
1468,aldohexose,120
1469,aldol,1112
1470,aldol_reaction,546
1471,aldomet,120
1472,aldose,436
1473,aldosterone,738
1474,aldous_huxley,1109
1475,aldous_leonard_huxley,161
1476,aldrovanda_vesiculosa,531
1477,ale,2635
1478,ale_drinker,245
1479,alec_baldwin,1642
1480,alec_guinness,1138
1481,alecost,41
1482,alectis_ciliaris,117
1483,alectoris_graeca,272
1484,alectoris_ruffa,1
1485,alectura_lathami,169
1486,alehoof,56
1487,alehouse,2271
1488,aleksandr_aleksandrovich_blok,25
1489,aleksandr_borodin,67
1490,aleksandr_feodorovich_kerensky,2
1491,aleksandr_i._solzhenitsyn,255
1492,aleksandr_mikjailovich_prokhorov,0
1493,aleksandr_nikolayevich_scriabin,8
1494,aleksandr_pavlovich,43
1495,aleksandr_porfirevich_borodin,7
1496,aleksandr_prokhorov,42
1497,aleksandr_scriabin,16
1498,aleksandr_sergeyevich_pushkin,31
1499,aleksey_maksimovich_peshkov,3
1500,aleksey_maximovich_peshkov,1
1501,alembic,1206
1502,alendronate,498
1503,alep,1920
1504,aleppa_grass,1
1505,aleppo,2321
1506,alessandro_di_mariano_dei_filipepi,22
1507,alessandro_farnese,514
1508,alessandro_manzoni,1189
1509,aletris_aurea,39
1510,aletris_farinosa,175
1511,aletta_jacobs,390
1512,aleuria_aurantia,446
1513,aleurites_fordii,97
1514,aleurites_moluccana,382
1515,aleurone,215
1516,aleut,1661
1517,aleutian,1754
1518,aleutian_islands,1418
1519,aleutians,1392
1520,aleve,1218
1521,alewife,1464
1522,alex_haley,1103
1523,alex_pettyfer,680
1524,alexander,2181
1525,alexander_alexandrovich_blok,6
1526,alexander_archipelago,235
1527,alexander_bell,1373
1528,alexander_calder,1293
1529,alexander_fleming,1224
1530,alexander_graham_bell,1215
1531,alexander_hamilton,1443
1532,alexander_i,1819
1533,alexander_ii,1870
1534,alexander_iii,1718
1535,alexander_isayevich_solzhenitsyn,9
1536,alexander_knox,945
1537,alexander_melville_bell,46
1538,alexander_pope,1211
1539,alexander_pushkin,1202
1540,alexander_selcraig,2
1541,alexander_selkirk,397
1542,alexander_siddig,1364
1543,alexander_the_great,1787
1544,alexander_the_liberator,68
1545,alexander_vi,989
1546,alexander_wilson,1514
1547,alexander_woollcott,210
1548,alexanders,1944
1549,alexandra_stewart,934
1550,alexandre_dumas,1284
1551,alexandre_emile_jean_yersin,11
1552,alexandre_gustave_eiffel,425
1553,alexandre_yersin,199
1554,alexandria,2651
1555,alexandria_senna,12
1556,alexandrian,1455
1557,alexandrian_laurel,107
1558,alexandrian_senna,25
1559,alexandrite,1482
1560,alexic,229
1561,alexis_bledel,1612
1562,alexis_carrel,467
1563,alexis_charles_henri_maurice_de_tocqueville,19
1564,alexis_de_tocqueville,1101
1565,alexis_denisof,1530
1566,alexis_smith,1706
1567,alfalfa,1973
1568,alfalfa_sprout,280
1569,alfie_bass,692
1570,alfilaria,41
1571,alfileria,2
1572,alfonsina_molinari,140
1573,alfonso_borgia,117
1574,alfre_woodard,1549
1575,alfred,2753
1576,alfred_alistair_cooke,10
1577,alfred_bernhard_nobel,216
1578,alfred_binet,186
1579,alfred_charles_kinsey,93
1580,alfred_charles_william_harmsworth,55
1581,alfred_damon_runyon,8
1582,alfred_de_musset,959
1583,alfred_drake,878
1584,alfred_dreyfus,495
1585,alfred_edward_housman,51
1586,alfred_edward_woodley_mason,22
1587,alfred_eisenstaedt,788
1588,alfred_habdank_skarbek_korzybski,9
1589,alfred_hawthorne,64
1590,alfred_hitchcock,1863
1591,alfred_joseph_hitchcock,471
1592,alfred_kastler,438
1593,alfred_korzybski,190
1594,alfred_kroeber,201
1595,alfred_krupp,380
1596,alfred_lord_tennyson,1093
1597,alfred_lothar_wegener,43
1598,alfred_louis_kroeber,30
1599,alfred_lunt,440
1600,alfred_molina,1496
1601,alfred_nobel,1006
1602,alfred_north_whitehead,603
1603,alfred_noyes,194
1604,alfred_russel_wallace,639
1605,alfred_stieglitz,1048
1606,alfred_tennyson,1165
1607,alfred_thayer_mahan,98
1608,alfred_the_great,1227
1609,alga,1671
1610,algae,1790
1611,algarobilla,3
1612,algarroba,268
1613,algarroba_bean,3
1614,algarrobilla,23
1615,algebra,2235
1616,algebraist,223
1617,alger,2252
1618,algeria,1845
1619,algerian,1539
1620,algerian_capital,276
1621,algerie,2758
1622,algeripithecus_minutus,0
1623,algernon_charles_swinburne,478
1624,algiers,2078
1625,algin,583
1626,alginic_acid,137
1627,algol,1259
1628,algology,92
1629,algometer,97
1630,algonkian,895
1631,algonkin,357
1632,algonquian,1091
1633,algonquin,2410
1634,algorism,201
1635,algren,1128
1636,alhacen,19
1637,alhambra,2055
1638,alhazen,247
1639,ali,2456
1640,ali_baba,1838
1641,ali_macgraw,1234
1642,alia_shawkat,941
1643,alice-josephine_pons,2
1644,alice_b._toklas,624
1645,alice_barrett,803
1646,alice_brady,1262
1647,alice_day,1924
1648,alice_faye,1493
1649,alice_hamilton,833
1650,alice_joyce,1568
1651,alice_malsenior_walker,31
1652,alice_paul,1349
1653,alice_pearce,676
1654,alice_prin,554
1655,alice_terry,1746
1656,alice_walker,1137
1657,alice_white,1832
1658,alicia_alonso,862
1659,alicia_silverstone,1570
1660,alicia_witt,1341
1661,alicyclic_compound,6
1662,alida_valli,1347
1663,alidad,439
1664,alidade,946
1665,alien,2384
1666,alien_absconder,1
1667,alienator,801
1668,alienee,75
1669,alienism,16
1670,alienist,379
1671,alienor,1329
1672,aliment,1395
1673,alimentary_canal,374
1674,alimentary_paste,35
1675,alimentary_tract,355
1676,alimentary_tract_smear,0
1677,alimentation,1681
1678,aline_macmahon,531
1679,aliphatic_compound,51
1680,alisen_down,683
1681,alisma_plantago-aquatica,756
1682,alison_macinnis,513
1683,alison_skipworth,495
1684,alistair_cooke,685
1685,aliterate,207
1686,aliterate_person,0
1687,alizarin,1347
1688,alizarin_carmine,18
1689,alizarin_crimson,802
1690,alizarin_red,275
1691,alizarin_yellow,194
1692,alizarine,314
1693,alka-seltzer,1407
1694,alkahest,207
1695,alkalating_agent,1
1696,alkali,1392
1697,alkali_bee,36
1698,alkali_grass,212
1699,alkali_metal,804
1700,alkaline-earth_metal,109
1701,alkaline_earth,905
1702,alkaline_metal,669
1703,alkaliser,38
1704,alkalizer,352
1705,alkaloid,1460
1706,alkane,1786
1707,alkane_series,32
1708,alkanet,586
1709,alkapton,7
1710,alkene,1454
1711,alkeran,80
1712,alky,1826
1713,alkyd,1488
1714,alkyd_resin,542
1715,alkyl,1337
1716,alkyl_group,329
1717,alkyl_halide,333
1718,alkyl_radical,114
1719,alkylbenzene,215
1720,alkylbenzenesulfonate,2
1721,alkyne,1212
1722,all-day_sucker,305
1723,all-or-none_law,405
1724,all-rounder,1507
1725,all-terrain_bike,865
1726,all_arounder,330
1727,alla_nazimova,174
1728,allah,1931
1729,allamanda,1418
1730,allamanda_cathartica,785
1731,allantois,232
1732,allayer,102
1733,alleghany_plum,7
1734,alleghenies,1141
1735,allegheny,1947
1736,allegheny_chinkapin,51
1737,allegheny_mountain_spurge,0
1738,allegheny_mountains,1542
1739,allegheny_plum,103
1740,allegheny_river,1772
1741,allegheny_spurge,58
1742,allegheny_vine,45
1743,allegoriser,0
1744,allegorizer,1
1745,allemande,1839
1746,allemande_sauce,39
1747,allen,2210
1748,allen_ginsberg,1223
1749,allen_screw,1281
1750,allen_stewart_konigsberg,181
1751,allen_tate,718
1752,allen_wrench,1430
1753,allentown,1948
1754,allergen,1517
1755,allergist,1427
1756,allergology,805
1757,allergy_diet,1265
1758,alleviant,212
1759,alleviator,43
1760,alley,2993
1761,alley_cat,2386
1762,alleyway,2095
1763,allgood,1743
1764,alliaceous_plant,1
1765,alliaria_officinalis,236
1766,allice,1371
1767,allice_shad,6
1768,allies,2135
1769,alligator,2706
1770,alligator_clip,1214
1771,alligator_grass,325
1772,alligator_lizard,1626
1773,alligator_mississipiensis,173
1774,alligator_pear,198
1775,alligator_sinensis,191
1776,alligator_snapper,682
1777,alligator_snapping_turtle,984
1778,alligator_weed,558
1779,alligator_wrench,71
1780,alligatorfish,24
1781,allionia_incarnata,86
1782,allis,1737
1783,allis_shad,118
1784,allison_hayes,894
1785,allison_janney,1513
1786,allison_mack,1861
1787,alliterator,514
1788,allium_acuminatum,200
1789,allium_ampeloprasum,278
1790,allium_ascalonicum,113
1791,allium_canadense,310
1792,allium_carinatum,194
1793,allium_cepa,1215
1794,allium_cepa_aggregatum,27
1795,allium_cepa_viviparum,40
1796,allium_cernuum,589
1797,allium_fistulosum,340
1798,allium_haematochiton,36
1799,allium_neopolitanum,18
1800,allium_paradoxum,85
1801,allium_porrum,298
1802,allium_sativum,1195
1803,allium_schoenoprasum,1302
1804,allium_scorodoprasum,114
1805,allium_sphaerocephalum,141
1806,allium_tricoccum,332
1807,allium_triquetrum,269
1808,allium_tuberosum,681
1809,allium_ursinum,1247
1810,allium_vineale,438
1811,allmouth,13
1812,alloantibody,5
1813,allocator,1292
1814,allograft,1380
1815,allometry,344
1816,allomorph,34
1817,allopurinol,473
1818,allosaur,701
1819,allosaurus,1116
1820,allotrope,371
1821,allotropism,30
1822,allotropy,58
1823,alloy,2269
1824,alloy_cast_iron,836
1825,alloy_iron,1511
1826,alloy_steel,1365
1827,allspice,1227
1828,allspice_tree,144
1829,alluvial_cone,58
1830,alluvial_deposit,161
1831,alluvial_fan,1200
1832,alluvial_sediment,182
1833,alluvial_soil,527
1834,alluviation,280
1835,alluvion,392
1836,alluvium,1217
1837,ally,2924
1838,ally_sheedy,1449
1839,allyl,1423
1840,allyl_alcohol,136
1841,allyl_group,60
1842,allyl_radical,62
1843,allyl_resin,3
1844,alma-ata,1720
1845,alma_beltran,556
1846,alma_kruger,556
1847,alma_rubens,555
1848,alma_taylor,881
1849,almanac,1496
1850,almandine,1245
1851,almandite,501
1852,almaty,2271
1853,almighty,1774
1854,almond,2058
1855,almond-leaves_willow,2
1856,almond_cookie,1388
1857,almond_crescent,81
1858,almond_extract,913
1859,almond_moth,49
1860,almond_oil,1293
1861,almond_tree,1548
1862,almond_willow,234
1863,almoner,506
1864,almoravid,151
1865,alms_box,254
1866,alms_dish,93
1867,alms_tray,8
1868,almsgiver,66
1869,alnico,1742
1870,alnus_crispa,129
1871,alnus_glutinosa,1272
1872,alnus_incana,687
1873,alnus_maritima,70
1874,alnus_rhombifolia,187
1875,alnus_rubra,372
1876,alnus_rugosa,233
1877,alnus_serrulata,313
1878,alnus_veridis,1
1879,alnus_veridis_crispa,0
1880,alnus_vulgaris,43
1881,alocasia,1642
1882,alocasia_macrorrhiza,411
1883,aloe,2356
1884,aloe_ferox,1082
1885,aloe_vera,2155
1886,aloes,1376
1887,aloha_state,1250
1888,alois_senefelder,186
1889,alonso,2048
1890,alopecurus_pratensis,479
1891,alopex_lagopus,880
1892,alopius_vulpinus,3
1893,alosa_alosa,1029
1894,alosa_chrysocloris,1
1895,alosa_pseudoharengus,199
1896,alosa_sapidissima,221
1897,alost,761
1898,aloys_senefelder,96
1899,alp,2931
1900,alpaca,2032
1901,alpena,1680
1902,alpenstock,417
1903,alpha-adrenergic_blocker,7
1904,alpha-adrenergic_blocking_agent,8
1905,alpha-adrenergic_receptor,27
1906,alpha-adrenoceptor,17
1907,alpha-beta_brass,15
1908,alpha-blocker,150
1909,alpha-interferon,198
1910,alpha-linolenic_acid,235
1911,alpha-lipoprotein,9
1912,alpha-naphthol,22
1913,alpha-naphthol_test,0
1914,alpha-tocopheral,9
1915,alpha_blocker,222
1916,alpha_brass,401
1917,alpha_bronze,410
1918,alpha_centauri,1212
1919,alpha_crucis,110
1920,alpha_decay,789
1921,alpha_fetoprotein,236
1922,alpha_foetoprotein,21
1923,alpha_geminorum,76
1924,alpha_globulin,38
1925,alpha_iron,864
1926,alpha_methyl_dopa,23
1927,alpha_orionis,152
1928,alpha_particle,1035
1929,alpha_radiation,1073
1930,alpha_ray,1324
1931,alpha_receptor,1018
1932,alpha_rhythm,315
1933,alpha_wave,1207
1934,alphabet,2705
1935,alphabet_soup,1882
1936,alphabetiser,47
1937,alphabetizer,93
1938,alphanumeric_display,1033
1939,alphavirus,134
1940,alphonse_bertillon,136
1941,alphonse_capone,236
1942,alpine_anemone,319
1943,alpine_ash,389
1944,alpine_azalea,198
1945,alpine_bearberry,90
1946,alpine_besseya,19
1947,alpine_celery_pine,9
1948,alpine_clover,161
1949,alpine_clubmoss,52
1950,alpine_coltsfoot,13
1951,alpine_enchanters_nightshade,8
1952,alpine_fir,864
1953,alpine_glacier,1371
1954,alpine_gold,1157
1955,alpine_golden_chain,13
1956,alpine_goldenrod,70
1957,alpine_hulsea,43
1958,alpine_lady_fern,37
1959,alpine_lift,1081
1960,alpine_milk_vetch,66
1961,alpine_mouse-ear,24
1962,alpine_salamander,124
1963,alpine_sunflower,367
1964,alpine_totara,35
1965,alpine_type_of_glacier,39
1966,alpine_woodsia,21
1967,alpinia_galanga,170
1968,alpinia_officinalis,11
1969,alpinia_officinarum,97
