class_number,wordnet_id,label,uri,n_train,n_val,n_humans_train,n_humans_val,Nunique_humans_train,gender_skewness_train,age_min_train,age_max_train,n_women_train,mean_age_women_train,std_age_women_train,n_men_train,mean_age_men_train,std_age_men_train,age_min_val,age_max_val,Nunique_humans_val,gender_skewness_val,n_women_val,mean_age_women_val,std_age_women_val,n_men_val,mean_age_men_val,std_age_men_val,age_min,age_max,n_faces_raw_audit,n_faceswithages_audit,n_train_audit,mean_age_audit,std_age_audit,skew_age_audit,n_faceswithages_audit_2,n_train_audit_2,mean_gender_audit,std_gender_audit,skew_gender_audit,mean_nsfw_train,mean_nsfw_val,std_nsfw_train,std_nsfw_val,mean_top1_train_r50,mean_top1_val_r50,mean_top5_train_r50,mean_top5_val_r50,pred_train_r50,pred_val_r50,mean_top1_train_nnm,mean_top1_val_nnm,mean_top5_train_nnm,mean_top5_val_nnm,pred_train_nnm,pred_val_nnm,class_number_umap,label_renamed_glove,umap_x,umap_y
22,n01614925,"bald eagle, American eagle, Haliaeetus leucocephalus",http://wordnet-rdf.princeton.edu/wn30/01614925-n,1300,50,14,0,14,-3.328201177351376,18.0,41.0,1.0,33.0,,13.0,33.30769230769231,7.307354917987486,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,41.0,1960,15,1300,34.88302645119141,10.944474019384263,0.4020593490280024,15,1300,0.541336572853227,0.3953273776941334,-0.09928575837425722,0.008253180808090678,0.0063179113027763386,0.0293735960515477,0.010951937285347454,0.9307692307692308,0.94,0.9830769230769232,1.0,[22 22 22 ... 22 22 22],"[22 22 22 22 22 22 22 23 22 22 22 21 22 22 22 22 22 22 22 22 22 22 22 22
 22 22 22 22 22 21 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
 22 22]",0.9153846153846154,0.96,0.9861538461538462,1.0,[22 22 22 ... 22 22 22],"[22 22 22 22 22 22 22 22 22 22 22 21 22 22 22 22 22 22 22 22 22 22 22 22
 22 22 22 22 22 21 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
 22 22]",22,"bald eagle, American eagle, Haliaeetus leucocephalus",3.3184466,8.440788000000001
23,n01616318,vulture,http://wordnet-rdf.princeton.edu/wn30/01616318-n,1300,50,8,1,12,-0.3380617018914069,16.0,45.0,5.0,21.4,7.402702209328701,7.0,31.714285714285715,8.750510189207745,34.0,34.0,1,0.0,,,,1.0,34.0,,16.0,45.0,1835,19,1300,35.745411983767035,14.118404832684133,-0.03297739699211194,19,1300,0.6586465979191031,0.3892503563980023,-0.7357283873417848,0.01787612528777494,0.017904442951021338,0.05987521111168024,0.03936526119517108,0.8123076923076923,0.76,0.9576923076923076,0.88,[ 23 853  23 ...  23  23   8],"[ 23  23  22  23  23 348  23  23  23  23  23  21  23  23  21  21  23  23
 716  23  23  23  23  85  23  23  23  23  81  23  23  49  23  23  23  23
  23  23  23  23  23  23  23  21  23  23  23 134  23  76]",0.8507692307692307,0.84,0.9653846153846154,0.92,[23 23 23 ... 23 23 23],"[ 23  23  23  23  23  23  22  23  23  23  23  23  23  23  23  23  23  23
 395  23  23  23  23  82  23  23  23  93  82  23  23 289  23  23  23  23
  23  23  23  23  23  23  23  21  23  23  23  21  23  23]",23,vulture,3.188005,8.8122425
24,n01622779,"great grey owl, great gray owl, Strix nebulosa",http://wordnet-rdf.princeton.edu/wn30/01622779-n,1300,50,15,3,17,-0.903696114115064,13.0,59.0,5.0,27.6,11.036303729057117,12.0,37.5,10.664298979645721,28.0,49.0,5,-1.4999999999999996,1.0,28.0,,4.0,41.5,5.196152422706632,28.0,49.0,1954,56,1300,41.82399824465009,11.674635301870355,-0.11638896845101075,56,1300,0.8331193571045459,0.2649732352381193,-2.069287843317495,0.005578855982723562,0.002660187437527384,0.031714430666060174,0.004954172690145724,0.9515384615384616,0.96,0.9815384615384616,0.98,[24 24 24 ... 24 24 24],"[ 24  24  24  24  24  24  24  24  24  24  24  24  24 802  24  24  24  24
  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24
  24  24  24  24  24  24  24  24  24  24  24 135  24  24]",0.9669230769230768,0.98,0.9876923076923076,0.98,[24 24 24 ... 24 24 24],"[ 24  24  24  24  24  24  24  24  24  24  24  24  24 391  24  24  24  24
  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24
  24  24  24  24  24  24  24  24  24  24  24  24  24  24]",24,"great grey owl, great gray owl, Strix nebulosa",2.9017503,7.8212600000000005
25,n01629819,"European fire salamander, Salamandra salamandra",http://wordnet-rdf.princeton.edu/wn30/01629819-n,1300,50,2,0,2,0.0,34.0,38.0,,,,2.0,36.0,2.8284271247461903,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.0,38.0,3416,3,1300,49.026572750775976,8.030056832152079,-0.2295789665049183,3,1300,0.7618860205014544,0.2837818530219045,-0.615171717295346,0.012309492798204641,0.02022955330545301,0.05934852163103348,0.05867563895212576,0.936153846153846,0.94,0.9838461538461538,0.98,[25 25 25 ... 25 25 25],"[ 25  25  25  25  25  25  25  25  25  29  28  25  25  25  25  25  25  25
  25  25  25  25  25  25  25  25  25  25  25  25  25  25  25  25  25 224
  25  25  25  25  25  25  25  25  25  25  25  25  25  25]",0.9284615384615384,0.94,0.9846153846153848,0.98,[25 25 25 ... 25 25 25],"[ 25  25  25  25  25  25  25  25  25   1  25  25  25  25  25  25  25  25
  25  25  25  25  25  25  25  25  25  25  25  25  25  25  25  25  25  25
  28  25  25  25  25  25 305  25  25  25  25  25  25  25]",25,"European fire salamander, Salamandra salamandra",3.7807696,7.792561999999999
26,n01630670,"common newt, Triturus vulgaris",http://wordnet-rdf.princeton.edu/wn30/01630670-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,2557,2,1300,46.213557228228645,1.1038107222566396,0.0,2,1300,0.9581724107265469,0.03807676949704559,6.162449262306639e-15,0.04806282161481662,0.022652275304608338,0.1579042497768866,0.08036709395436005,0.6376923076923077,0.4,0.936923076923077,0.86,[ 26  26  26 ...  29  61 320],"[ 26  26 114  26  26  58  26  26  26  28  29  26 677 766  28  27  25  26
  26 119  26  26  28 311  25  26  27  28  58  28  26  25 305  25  29  26
  29  27  26  25  26  26 275  27  44  26 594  26  32  28]",0.6792307692307692,0.52,0.9569230769230768,0.92,[ 26  26  26 ...  29  26 320],"[ 26  26  26  26  26  52  26  26  26  28  29  26 310  26  28  27  26  28
  26  26  26  26  26 311  26  26  52  28  53  28  26  58 119  28  52  26
  29  27  29  25  26  26  26  27  38  26  26  26  28  28]",26,"common newt, Triturus vulgaris",3.212973,7.872350999999999
27,n01631663,eft,http://wordnet-rdf.princeton.edu/wn30/01631663-n,1300,50,5,0,5,-1.4999999999999996,14.0,40.0,1.0,16.0,,4.0,25.0,11.604596790352804,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,40.0,2953,6,1300,26.77755238262704,11.050755394023616,0.3215258839983216,6,1300,0.5060690318544702,0.3155821852798967,0.3828020024717032,0.051823929909547074,0.06191540561025704,0.15779652961992796,0.15559119495131804,0.9030769230769232,0.72,0.9738461538461538,0.78,[ 27  27  27 ...  27  27 114],"[ 27  27  27  27  27  27  27 455 114  27 113  27 114  27 330  27  27  27
  27  27  27  27  27  26 120  27  26  27  27  27  27  27  26  27  27  27
 658  27  26  27 119  27  26  27  27  27  27 677  27  27]",0.8753846153846154,0.72,0.9692307692307692,0.86,[27 27 27 ... 27 27 26],"[ 27  27  27  27  27  27  27 455  52  27  26  27  26  27 298 119  27  27
  27  27  27  27  27  26  27  27 677  27  27  27  27  27  26  27  27  27
  27  27  26  27 952  25 995  27  27  27  27 677  27  27]",27,eft,3.196566,4.731346
28,n01632458,"spotted salamander, Ambystoma maculatum",http://wordnet-rdf.princeton.edu/wn30/01632458-n,1300,50,13,1,14,-2.0412414523193148,15.0,56.0,2.0,24.5,13.435028842544405,12.0,33.75,10.609815352690251,26.0,33.0,2,0.0,1.0,26.0,,1.0,33.0,,15.0,56.0,2707,17,1300,30.14260206161945,13.160144348951118,0.19212131134289748,17,1300,0.5849021124543947,0.4404046121221477,-0.3434786743826559,0.03990931359758477,0.11994070172867395,0.13764767707074851,0.2562349896406573,0.8553846153846154,0.72,0.976153846153846,0.92,[28 28 28 ... 28 27 25],"[ 28  28  28  28  28  28  28  30  25  28  28 119  28 815  28  27  28 124
  28  28  25  28  28  28  28  28  28  28  28  28  50  28 211  28  26   5
  25  28  25 607  28  28  28  28  28  28  28  28  28  28]",0.8792307692307693,0.8,0.9792307692307692,0.92,[28 28 28 ... 28 26 29],"[ 28  28  28  28  28  28  28  58  28  28  28 119  28  28  28  58  28  34
  28  28  28  28  28  28  28  25  28  28  28  28  58  28 237  28  26  37
  28  28  25  28  28  28  28  28  28  28  28  28  28  28]",28,"spotted salamander, Ambystoma maculatum",2.609083,8.951489
29,n01632777,"axolotl, mud puppy, Ambystoma mexicanum",http://wordnet-rdf.princeton.edu/wn30/01632777-n,1300,50,1,0,1,0.0,49.0,49.0,,,,1.0,49.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.0,49.0,4370,3,1300,22.815356548978038,8.612961209063819,0.28638927030327604,3,1300,0.6436336636543267,0.31207387147509913,-0.3707903637782676,0.08833133312577772,0.04440405209239543,0.19817351919722104,0.10457511234668332,0.8907692307692308,0.74,0.9584615384615384,0.88,[29 29 29 ... 29 29 29],"[ 29  29 633  29   1  29  29  29  50  29  29  29   6  29  29  29 712  39
  29  29  29  29  29  29  29  29  29 124  29 126  29  29  29  29  29  29
 338  29  29  29  29  29 103  29  29  79 329  29  35  29]",0.9307692307692308,0.84,0.9715384615384616,0.88,[29 29 29 ... 29 29 29],"[ 29  29 633  29  29  29  29  29 738  29  29  29  29  29  29  29  27  42
  29  29  29  29  29  29  29  29  29  29  29  26  29  29  29  29  29  29
  43  29  29  29  29  29  29  29  29  77 103  29  29  29]",29,"axolotl, mud puppy, Ambystoma mexicanum",1.8932578999999998,8.908837
30,n01641577,"bullfrog, Rana catesbeiana",http://wordnet-rdf.princeton.edu/wn30/01641577-n,1300,50,4,0,4,0.0,16.0,37.0,2.0,22.0,8.48528137423857,2.0,31.0,8.48528137423857,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,37.0,2154,3,1300,18.30065005990311,3.2812524458794683,-0.42929862569746746,3,1300,0.03923326358199068,0.007692669998491325,-0.7068112694571079,0.01715393033012215,0.00987540544139847,0.07659450452390723,0.04001993247296833,0.8476923076923077,0.76,0.9515384615384616,0.88,[30 30 30 ... 74 30 77],"[ 30 943  30  30  30  30  30  32  30  77  30  30  30  30  30  30  30  30
  30 125  30  64  30  30  30 131  30 946  31  30  30  48  30 317  30  30
  30  30  30  30  30  30  30 120  30  30  30 525  30  30]",0.8523076923076923,0.8,0.9707692307692308,0.9,[30 30 30 ... 30 30 30],"[ 30  30  30  30  30  30  30  30  30  31  30  30  30  30  30  30  30  30
  30 312  30  58  30  30  30 131  30  50  32  30  30 119  30  30  30  32
  30  30  30  30  30  30  58  30  30  30  30  58  30  30]",30,"bullfrog, Rana catesbeiana",3.2363612999999996,8.980191
31,n01644373,"tree frog, tree-frog",http://wordnet-rdf.princeton.edu/wn30/01644373-n,1300,50,2,0,2,0.0,29.0,41.0,,,,2.0,35.0,8.48528137423857,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0,41.0,2115,4,1300,30.707225883087823,6.740073251389128,1.134237319887614,4,1300,0.5268026981502768,0.5200730816488435,-0.016507593263982843,0.03567380201991187,0.04579199551948477,0.10685704910407164,0.1391294974721606,0.8761538461538462,0.74,0.9738461538461538,0.9,[31 31 31 ... 31 31 31],"[ 31  31  31  31  31  31  32  31  31  31  31  31  31  31  47  31  31  31
  31  31 311  55  31  31  31  31  31 774 794  31  30  31  31  31  31  31
  31  40  31  46  42  31  31 304 956  31  31  31  32  31]",0.8923076923076924,0.82,0.9730769230769232,0.92,[31 31 31 ... 31 31 31],"[ 31  31  31  31  59  31  31  31  31  31  31  31  31  31  31  31  31  31
  31  31  31  31  31  31  31  31  31 419  31  31  32  31  31  31  31  31
  31  40  31  31  42  31  31 113 324  46  31  31  32  31]",31,"tree frog, tree-frog",2.2647077999999996,8.443057000000001
32,n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",http://wordnet-rdf.princeton.edu/wn30/01644900-n,1300,50,6,0,6,-1.7888543819998322,12.0,46.0,1.0,12.0,,5.0,40.0,3.6742346141747673,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,46.0,3305,8,1300,29.347148616207694,12.109141866789734,0.9885276244797672,8,1300,0.5695434473454949,0.3618839230874153,-0.2905821406229026,0.03510052129976406,0.0659844244591477,0.13208393633558044,0.1976377879666104,0.6576923076923077,0.34,0.9346153846153846,0.7,[32 32 32 ... 32 32 32],"[ 26  30  31  32  32  25  31  32  71  32 125  50  30  32 989  42  32  32
  32  30  31  32  30  30  46 815 305  31  32  32 327  31 356  85 852  30
  32  32  31  28  32 397  32  30 463  26 738  32  32  26]",0.693076923076923,0.48,0.9546153846153846,0.72,[ 32 119  30 ...  32  32  32],"[ 26  32  32  32  32  32  31  32 306  32 125  58  30  32  31  26  32  32
  31 120  31  32  32  26  40  50 125  32  32  32  26  31  58 133 995  32
  32  32  31  32  32  67  30  30  32  26 952  32  32  32]",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",2.4965715,9.339891
33,n01664065,"loggerhead, loggerhead turtle, Caretta caretta",http://wordnet-rdf.princeton.edu/wn30/01664065-n,1300,50,12,0,13,-1.9188064472004949,18.0,52.0,2.0,22.5,6.363961030678928,11.0,36.18181818181818,8.506681865665152,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,52.0,3551,18,1300,32.892298959487036,13.209114385176608,1.2542343745863809,18,1300,0.8282296119464765,0.24739297420353534,-1.5573053543761093,0.033701643898851774,0.039551809994341054,0.12292856449652145,0.13062467907930062,0.8023076923076923,0.62,0.9553846153846154,0.86,[782  33  33 ...  33  33 983],"[ 33   6   5 105  33  33  34 973 973  33  39  33 121  33  33  33  33 209
  33  33  33 112  33 397  33  33 292 433  33  33  33  33  33  33  34  33
  33  33 983 327  33 913  33  33  33  33 336  33  33 983]",0.8607692307692307,0.68,0.9653846153846154,0.86,[ 33  36  33 ...  33  33 983],"[ 33   6 397 842  34  33  33 973 973  33 642  33 463  33  33  33  33  98
  33 397  33  33  33  33  33  33  33   2  33  33  34  33  33  33  33  33
  33  33 983  33  33  33  33  33  33  33 336  33 756 983]",33,"loggerhead, loggerhead turtle, Caretta caretta",1.4922246000000001,8.811672999999999
34,n01665541,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",http://wordnet-rdf.princeton.edu/wn30/01665541-n,1300,50,20,0,23,-0.6390096504226939,12.0,67.0,8.0,24.875,6.424006315599103,15.0,29.066666666666666,14.28519046658695,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,67.0,1705,54,1300,30.851300161534052,12.4938945884512,0.3906653849298925,54,1300,0.7051689082808374,0.3821798030591686,-0.8479969313908584,0.04153129658788105,0.048765239508175004,0.1289531853398914,0.13842752248848236,0.8115384615384615,0.54,0.956153846153846,0.76,[ 34  34 490 ...  34  34  34],"[112  34  34  34  34 868  37  35  33  34 327  34 842 327  34  33  34  34
  34  34  34  36  34  35  34  34  34  34  34  34  34  34  36 977  34  34
 189  36 920 983 147 562  34  34  34  34 327 107 328  33]",0.8038461538461539,0.56,0.9623076923076924,0.8,[ 34 147 389 ...  34  34  34],"[ 35  34  34  34  39  76  37  33  33  34  34  34 792  34  34 295  34  34
  34  34  34  36  34  36  33 978  34  34  34  34  34  34  50 346  33  34
 360  34 980  33  34  34  34  34  34  34 327 983 433  33]",34,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",1.6973933,8.770351
35,n01667114,mud turtle,http://wordnet-rdf.princeton.edu/wn30/01667114-n,1300,50,3,0,3,0.7071067811865478,19.0,40.0,2.0,29.5,14.849242404917495,1.0,19.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,40.0,3348,8,1300,33.77627360742392,10.037821890018556,1.5598335939854575,8,1300,0.6339116981253026,0.3213370994099623,-0.6714553226406967,0.021185254606642254,0.032296701964989086,0.08504439249172796,0.13379856714940144,0.696923076923077,0.46,0.953846153846154,0.8,[124  36  35 ...  35  35  35],"[ 33 305 150  35 125  35  35  35  35  35  37 958  36  36  35  35  37  35
  35  35 304  37  37  36  35  35  35  35 305  35 125 113 463 363  35 103
 120  37  35  35  36  36  33  36  36  35  35  35  35  33]",0.7238461538461538,0.58,0.9776923076923076,0.88,[124  36  37 ...  37  35  35],"[467  35  33  35  35  35  35  35  35  35  35 997  33  97  35  35  35  35
  35  35  35  37  37 360  35 344  35  35  30  35 125  37   6  24  35  50
  35  37  35  35  37  50  33  37  35  35  35  35  35   1]",35,mud turtle,1.7885125,8.382655
36,n01667778,terrapin,http://wordnet-rdf.princeton.edu/wn30/01667778-n,1300,50,15,0,15,-2.1572774865200257,19.0,47.0,2.0,26.0,9.899494936611664,13.0,37.07692307692308,5.3613048545657005,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,47.0,3111,21,1300,27.52433394593491,7.407467171610423,-0.07782771871478032,21,1300,0.7770981244920262,0.3496927529717698,-1.4020105371383034,0.028525470557866688,0.0042010515195670456,0.11241406890420798,0.007265782325564952,0.5892307692307692,0.42,0.9092307692307692,0.9,[36 36 35 ... 36 37 36],"[ 36  37  36  37  37 562  35  36  37  36  36  36  36  35  37 769  35  36
  36  37  33  36  35  35  36  36  47  36 305  36  37 314  36 119  37  37
  35  35  33  37 125  37  36  35  36  36  36  35  36  36]",0.6115384615384616,0.42,0.9376923076923076,0.98,[36 36 35 ... 36 37 35],"[ 36  37  36  36  35  33  35  36  37  36  36  36  36  35  37 769  35  36
  37  37  50  36  35  37  36  36  36  36 305  36  37  36  36  35  35  37
  36  35  33  37  35  37  35  35  36  20  36  35  36  35]",36,terrapin,2.2244298,8.854168
37,n01669191,"box turtle, box tortoise",http://wordnet-rdf.princeton.edu/wn30/01669191-n,1300,50,6,0,6,-1.7888543819998322,18.0,48.0,1.0,18.0,,5.0,34.6,9.154233993076646,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,48.0,3440,14,1300,36.96857055761721,14.604391301042527,0.1852320599234868,14,1300,0.3789897567725604,0.32753547464631355,0.6500547542921453,0.022979484810073763,0.025279672342110468,0.09433315137731622,0.07987182174632883,0.85,0.78,0.9592307692307692,0.98,[ 37  37 305 ...  35  37  37],"[ 36  37  37  37  37  37  37  37  37  37  37  37  37  37  37  37  37  37
  37 994  37  37  37  37  37  35  37  37  36  35  37  35  36  37  37  37
 125  37  37  37  37  37  37  37 304  37  35  37  37 113]",0.8738461538461538,0.84,0.9792307692307692,1.0,[ 37  37 305 ...  37  37  37],"[ 37  37  37  37  37  37  37  37  37  37  37  37  37  37  37  37  37  37
  37  36  37  37  37  37  37  37  37  37  36 363  35  35  36  37  37  37
  37  37  37  37  37  37  37  37  35  37  35  37  37  37]",37,"box turtle, box tortoise",1.9789888999999998,8.10247
38,n01675722,banded gecko,http://wordnet-rdf.princeton.edu/wn30/01675722-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,3842,5,1300,39.144933761097725,13.223454976625948,0.5470367923332126,5,1300,0.8395101070404047,0.13960809445946054,-0.7516154871342496,0.0316123079259014,0.10665170202650187,0.11101990548676756,0.25534655336496725,0.7907692307692308,0.74,0.946923076923077,0.86,[38 60 38 ... 60 38 38],"[ 38  60  28  38  38  39  38  38  38  67  38  38 772  38  38  38  38  38
  38  38 213  38  38  38  38  38  38  38  68  38  38  56  38  38 125  38
  38  38  38 125  38  44  38  38  38  38  38  38  78  56]",0.8146153846153846,0.66,0.946923076923077,0.86,[38 38 38 ... 38 38 38],"[ 26  38  28  38  38  42  38  38  38 330  38  38  26  38  26  38  32  38
  38  38  32  38  38  38  38  38  38  38  54  38  38  56  38  38 301  44
  32  38  38 120  26  38  38  38  38  38  38  38  65  56]",38,banded gecko,2.5422133999999996,9.180738
39,n01677366,"common iguana, iguana, Iguana iguana",http://wordnet-rdf.princeton.edu/wn30/01677366-n,1300,50,17,0,25,-1.5000000000000004,15.0,42.0,5.0,29.4,8.049844718999243,20.0,29.85,8.374617037591378,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,42.0,2301,30,1300,30.549946942702547,10.589817223921647,0.2134153451313163,30,1300,0.7081194856048868,0.3795372255746744,-0.8809989028996952,0.0243960291684112,0.016252255364233862,0.0949722649523687,0.044804916160750816,0.803076923076923,0.7,0.9553846153846154,0.9,[39 39 39 ... 42 39 39],"[ 39  39  39  39  39  39  46  39  46  39  39  39  39  39  46  39 327  39
  39  39 311  39  39 298  39  43  39  39  39  43 753  39  39 288  39  39
 119  39  39  39  39  39  46  39  39  39  39 105 377 957]",0.823076923076923,0.78,0.953076923076923,0.94,[39 39 39 ... 42 39 39],"[ 39  39  39  39  39  39  46  39  39  39  39  39  39  39  46  39  39  39
  39  39  46  39  39  48  39  39  39  39  39  43  47  39  39  39  39  39
 120  39  39  39  39  39  46  39  39  46  39  39 360 364]",39,"common iguana, iguana, Iguana iguana",2.815498,8.347177499999999
40,n01682714,"American chameleon, anole, Anolis carolinensis",http://wordnet-rdf.princeton.edu/wn30/01682714-n,1300,50,4,0,4,0.0,25.0,38.0,,,,4.0,32.5,6.5574385243019995,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,38.0,1593,3,1300,32.60399360293908,17.08133706687126,0.3622086715937352,3,1300,0.5726646408438679,0.4743616612634039,-0.4791579916572202,0.06190967523064121,0.06827218474521941,0.15303103161526413,0.16345319395054078,0.6515384615384615,0.58,0.9646153846153848,0.96,[40 40 46 ... 46 40 40],"[ 46  40  46  46  40  40  46  46  40  40  40  40  40  46  40  71  40  46
  40  46  40  40  46  40  44  46  40  46  40  40  40  46  40  40  40  40
  40  40  40 311  46  46  40  46  40 313  40  46  40  46]",0.6884615384615385,0.58,0.97,0.94,[40 40 40 ... 46 40 40],"[ 46  40  40  46  27  40 313  40  40  40  40  40  40  40  40 695  46  40
  40  40  40  40  59  59  40  46  46  40  40  40  46  46  40  40  40  46
 303  40  40  46  40  46  40  39  40 311  46  46  40  46]",40,"American chameleon, anole, Anolis carolinensis",3.8609042000000002,8.375744000000001
41,n01685808,"whiptail, whiptail lizard",http://wordnet-rdf.princeton.edu/wn30/01685808-n,1300,50,1,0,1,0.0,36.0,36.0,,,,1.0,36.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,36.0,4481,4,1300,30.12194588511286,4.651381524795171,0.7720106409750404,4,1300,0.6898662671446796,0.35939997385536576,-1.1075467927971825,0.040171382654725335,0.05439303895458579,0.13690444407638172,0.15657458613420192,0.72,0.74,0.9153846153846154,0.9,[41 41 41 ... 41 41 42],"[ 41  41  41  45  41  41  41  41  41  41  41  45  41  41  44  41 677  41
  65  41  41  41  41  41  41 327  42  41  41  41  44 815  41  46  41  41
  41  41  39  41  41  47  42  41  41  41  41  41  41  41]",0.7723076923076924,0.78,0.936923076923077,0.94,[41 41 41 ... 41 38 42],"[ 41  41  41  41  41  41  41  41  41  41  41  45  41  41  41  41  68  41
 792  41  41  41  41  41  41  41  42  41  42  41  41  54  41  46  42  41
  59  41  42  41  41  41  40  41  41  41  41  41  41  41]",41,"whiptail, whiptail lizard",2.249896,9.52267
42,n01687978,agama,http://wordnet-rdf.princeton.edu/wn30/01687978-n,1300,50,3,0,3,-0.7071067811865472,18.0,38.0,1.0,18.0,,2.0,37.0,1.4142135623730951,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,38.0,2344,3,1300,31.655760061257826,10.634272471938758,0.4373339906992933,3,1300,0.21202471355597133,0.07115991151856105,-0.44642369074104266,0.030046241148951443,0.019717293375410918,0.09437990543487028,0.048762574069196964,0.8761538461538462,0.76,0.9692307692307692,0.96,[42 42 42 ... 42 42 42],"[ 42  26  42  42  42  42  42  43  42  42  66  42  42  42  42  42  46  42
  46  42  25 327  42  42  42  42  42  42  42  42  46  42  42  42  42  42
  44  42  42  50  42  42  42  42  42  38 327  42  42  42]",0.8861538461538462,0.66,0.9784615384615384,0.9,[42 42 42 ... 42 42 42],"[ 42  26  43  42  42  42  42  43  42  42  38  42  46  41  42  42  39  41
  42  82  58  42  42  42  42  42  42  40  42  42  46  42  41  42  42  42
  61  42  42  44  25  42  42  42  42 307  42  42  42  42]",42,agama,1.8975538,9.763137
