wordnet_id,n_faces_raw_audit,n_faceswithages_audit,n_train_audit,mean_age_audit,std_age_audit,skew_age_audit,n_faceswithages_audit_2,n_train_audit_2,mean_gender_audit,std_gender_audit,skew_gender_audit
n04239074,1592,35,1300,29.916720410789303,10.57559996156258,0.07846548105343219,35,1300,0.5604861408339011,0.40356663671597626,-0.1857525930319066
n04243546,4266,201,1300,33.81279665025753,12.135157152615394,0.8730849485861104,201,1300,0.5897828563885639,0.4391533071421144,-0.3323212143601596
n04251144,3781,354,1300,29.989981362409523,9.070379797725925,0.8393490053109972,354,1300,0.6207203801128072,0.41899813173470773,-0.4782617425749732
n04252077,2913,190,1300,35.76044418206078,10.125920049161053,0.39406265969978077,190,1300,0.6835403251731273,0.3747208318413552,-0.7587432943430391
n04252225,1684,9,1300,37.026268076828366,11.019728714043053,0.6543893551547858,9,1300,0.8816430138217076,0.22883929799874927,-1.4915152723543814
n04254120,1089,23,1300,25.5748777366061,8.28987205068706,0.27230210330644894,23,1300,0.5226177720595957,0.41289305199550397,-0.12360836731634707
n04254680,3963,390,1300,20.992084234439837,10.213981613906558,1.200004345901769,390,1300,0.6971803163184233,0.3476005883057416,-0.820861796503903
n04254777,1218,19,1300,25.84708974984159,7.285840960691183,1.3854068823061152,19,1300,0.3064847557168254,0.31074664006874003,0.9292387446486257
n04258138,2044,61,1300,33.78204121414822,11.071017172173281,0.4713239660842024,61,1300,0.8100786837367489,0.32782629237286265,-1.6699379308549158
n04259630,3815,897,1300,29.611943557539288,11.86726103638678,0.9959125763182813,897,1300,0.6059554839014085,0.4387785599078907,-0.38955004951877376
n04263257,2544,40,1300,28.9117731011274,12.057533931753406,0.9123975152340094,40,1300,0.6283395937993188,0.402357013775289,-0.5243644483057941
n04264628,2285,12,1045,30.99364027764085,8.939963998880257,1.1953271482287204,12,1045,0.6392701001216965,0.36906965957363536,-0.5551842629212229
n04265275,1351,21,1004,26.90699136486017,7.039091232535409,0.42769127286840836,21,1004,0.44378152077219274,0.4122647250205356,0.314351808448115
n04266014,1798,19,1238,26.952396647861878,11.005009752668268,1.3542511929531627,19,1238,0.7751743271946903,0.3775649505433983,-1.3035825610476492
n04270147,1937,332,1300,24.721307755411768,10.173106719532656,0.8450829898453147,332,1300,0.5943413396192015,0.4106089977713471,-0.355583911924204
n04273569,1166,13,1300,35.0119542832645,8.519402149770798,1.035833885283822,13,1300,0.6863841905903355,0.40755965384904214,-0.6572173901535684
n04275548,2340,4,1300,33.8068968700589,4.8371402850870435,-0.3143600520980408,4,1300,0.6699682474136348,0.2460098492730448,-0.2716204807943178
n04277352,1801,18,1300,37.16689026898176,11.830079115732698,0.4064100168475399,18,1300,0.491372541007068,0.40563351624468263,-0.01082712474842343
n04285008,1825,15,1300,30.444176431568767,10.505232745180876,0.4633018490536626,15,1300,0.602086552791297,0.41908880778575525,-0.39420082172430176
n04286575,1694,20,1300,27.55820065555552,7.303971168213132,0.6107176319348748,20,1300,0.7769999289535914,0.39686808600195167,-1.437300388908663
n04296562,8253,479,1300,34.552102563187475,10.49816576371122,0.6167133145561311,479,1300,0.8040765901980822,0.33597069117508166,-1.5349440446270046
n04310018,2968,2,1300,45.87648686807864,0.17166750093173277,0.0,2,1300,0.9961292147636411,0.0006396205730018773,-3.682506312487317e-13
n04311004,1339,10,1153,36.38036133479827,9.543652386375044,0.45770172191446595,10,1153,0.5769451738335187,0.40271348348333547,-0.45895022671529556
n04311174,8291,697,1300,30.46202565293352,10.449539411456739,0.6805870923254893,697,1300,0.7381575984540933,0.3628958415340916,-1.0574098679217792
n04317175,1968,547,1300,26.620403884609576,12.070412436826361,0.9952744847626713,547,1300,0.4711408880635006,0.41802497094620195,0.16111753580928653
n04325704,1744,365,1300,27.167628491905763,8.278187094956044,1.2526483620908078,365,1300,0.21589504881978805,0.32586003794528906,1.6068314729981612
n04326547,2721,12,1300,32.83922483329653,11.619222627836018,0.44269111729286625,12,1300,0.5571304105687881,0.4575164404125412,-0.1611879283647974
n04328186,1632,25,1084,27.99203375377528,10.528541370197383,0.9838895032467828,25,1084,0.722735847458243,0.3448916178635251,-1.0409713492705182
n04330267,1652,21,1300,34.9324408327761,13.207579414205421,-0.0868652115926716,21,1300,0.6978811373313265,0.4130830083505758,-0.7669652232226969
n04332243,2588,79,1300,23.68522963147386,10.248057727416935,0.6090002848445331,79,1300,0.6540289233362039,0.3692778291436558,-0.6620882624983454
n04335435,2176,28,1300,37.13627541309911,11.981722477038556,0.19390575824394998,28,1300,0.7999764867126938,0.33679440994957494,-1.589922641892703
n04336792,5811,292,1300,32.89718057825061,9.689959304653142,0.6348809255940415,292,1300,0.8285249475826671,0.291425622255089,-1.8003225477344158
n04344873,1458,33,1300,22.65479086318412,8.140658148705688,0.9815995761585226,33,1300,0.5499352364603313,0.4038332672089892,-0.04659262512422451
n04346328,2115,31,1300,30.93065745847156,10.528640273331929,0.5648153321281955,31,1300,0.733879580282636,0.36956305605683015,-1.0635100495326193
n04347754,1469,8,1300,38.62719714295187,13.883210704670713,0.5171797992806659,8,1300,0.6693653216352682,0.40900707634025574,-0.8452637250564686
n04350905,2792,1136,1300,30.651993696613886,9.790193310547563,0.8800283979913218,1136,1300,0.8481462169521604,0.3213242079948831,-1.923697505422464
n04355338,1512,21,1300,31.04652264958003,11.160246472742413,0.4942704992631225,21,1300,0.7761556986896762,0.34199673591538304,-1.2416614032598856
n04355933,2840,679,1300,27.059192808668115,7.717698210798693,1.4717618917253397,679,1300,0.49995605342329424,0.4513857671421454,0.04116937755394166
n04356056,2949,831,1300,26.87744556016768,8.502895928647986,1.3091089631266868,831,1300,0.4437517115528827,0.4510226255998905,0.2615649235713386
n04357314,1674,358,1217,27.27279252378693,9.845903848970707,0.7377876891348883,358,1217,0.5281516755644914,0.4306094539978336,-0.05948977078648426
n04366367,1584,39,1300,28.449559757146428,12.924082205980786,0.854335164269712,39,1300,0.5441990196018309,0.43320084407693027,-0.14556553501381458
n04367480,1817,120,1300,28.346821864158166,11.460174891330789,0.6988924887493273,120,1300,0.6316979035599309,0.41311025738185103,-0.46874823016036765
n04370456,1356,397,931,26.523671239166525,9.896494587850226,1.2440732706355988,397,931,0.5665750625890486,0.43038271675238177,-0.22066181980822755
n04371430,3179,567,1300,26.300190753312847,8.132726333755102,1.0783423145262097,567,1300,0.8652058071883907,0.2713734527736803,-2.157217750004298
n04371774,3830,650,1300,20.129208564549955,9.29645035212526,1.2258640717272686,650,1300,0.4793197388798352,0.3694474412369974,0.15291455101923135
n04372370,1180,6,1300,33.8489611745268,6.721093161970863,-0.4507836176345932,6,1300,0.6862373699744543,0.32687435829244127,-0.5307412406875849
n04376876,2112,203,1300,26.984275864001862,8.698961786859018,1.128002740249734,203,1300,0.5363149001226376,0.43289393016300437,-0.12898241896730345
n04380533,1116,11,1300,26.778139504726788,7.437403134175329,-0.15802028935751278,11,1300,0.49476774138483093,0.46648272716428335,0.11756922206064908
n04389033,3193,36,1300,32.98583511345478,9.53941789318546,0.4836521391803899,36,1300,0.9232180529377523,0.2219390652004209,-3.1633543376031286
n04392985,1591,19,1300,26.85523595626092,10.209265060581771,0.679021506284966,19,1300,0.6803153672892794,0.41277644352207005,-0.7300097319113708
n04398044,2385,24,1300,35.759734880899806,14.672104647906096,0.7785480538715778,24,1300,0.621591728656009,0.43905148691603885,-0.6485623925969293
n04399382,4200,155,1300,30.90523135988964,16.17381111037134,0.4576833987638792,155,1300,0.48869307296380604,0.3481296194232497,0.14728241996555932
n04404412,2441,147,1300,32.17190907316482,11.235875555567793,0.6977785331939013,147,1300,0.7102318306035378,0.3956795747821086,-0.8886536082401931
n04409515,2047,115,1300,31.510139103974662,11.190049503049048,1.0306541530079394,115,1300,0.6713438722892136,0.40922468073171175,-0.6913908271563991
n04417672,1507,14,1300,37.9567716879615,13.270635781575674,0.5696946256344675,14,1300,0.6987013538434564,0.43488721095375377,-0.919351758468169
n04418357,2773,73,1264,26.214587624668635,9.717264992796734,0.7406881355812783,73,1264,0.6572706402623896,0.3569011562926861,-0.6248092834546375
n04423845,2206,31,1300,29.712712627975304,11.536279582462527,0.521972550308351,31,1300,0.5752956078297665,0.3702512131390897,-0.35158626031635815
n04428191,2938,31,1300,42.31964844470426,10.927152432530104,0.15245452937751044,31,1300,0.8684148423133355,0.20815868543716737,-1.8139014210808773
n04429376,1668,77,976,31.511558692415747,13.945370924244958,0.7240838467322095,77,976,0.5941438189429505,0.41787483814481285,-0.2935128891334148
n04435653,8471,2,1300,44.92930367596995,15.658888332059234,0.0,2,1300,0.41186318732798055,0.5352625605470989,-3.1994449895191285e-16
n04442312,1712,59,1300,30.689635503836435,9.906080436090393,0.9241671949853392,59,1300,0.5957382602175156,0.41358255150238254,-0.2773353736988942
n04443257,2864,146,1250,41.02584003165622,13.916843280087765,0.19612008493957753,146,1250,0.845955709078387,0.3052055734504619,-1.9293170980120857
n04447861,1622,84,1300,32.32049056048182,14.967324862498696,0.6670312167555285,84,1300,0.6034768201699033,0.4284153012512673,-0.34172706476226616
n04456115,9893,1339,1300,31.61683694845606,10.792467540315359,0.7512990963629022,1339,1300,0.7710149093875185,0.34073994699215976,-1.248820168588543
n04458633,2046,46,1300,35.39379331877014,12.894917532838305,0.6545808315236039,46,1300,0.7029093676854082,0.3920593874050609,-0.9151158522210554
n04461696,2377,12,1300,33.10398129812739,9.365794983865431,0.3932856577785742,12,1300,0.8883397107323008,0.1858208001386729,-1.775562651738528
n04462240,10679,351,1300,25.11260005117719,10.29021998930418,0.8873441395812676,351,1300,0.5514171985137216,0.39260742791759246,-0.12356432651359556
n04465501,4692,93,1300,31.760127915541037,11.235710528047532,0.48655769471376803,93,1300,0.6539138314259105,0.3918213891873401,-0.7212815202047483
n04467665,1581,6,1300,29.533150784832042,8.070917030514142,0.704557783864624,6,1300,0.6501771956682201,0.40031291344284325,-0.6207231260372661
n04476259,2965,87,1300,29.040961640795928,8.986436679873094,0.48226247889964596,87,1300,0.4879821828103502,0.4140025808747466,0.08562787321075263
n04479046,1524,540,1053,27.086362539969993,8.822612346071844,1.7347340561050737,540,1053,0.4217744470716243,0.4341436895454634,0.4302496944881288
n04482393,3412,441,1300,20.879090646082854,11.54647517652009,1.1962954057339048,441,1300,0.5727105179132125,0.3701307220813761,-0.21091762560264832
n04483307,1363,12,1300,38.11576292687743,10.22581470570277,0.33151984279447533,12,1300,0.7713046206627038,0.3811358361495838,-1.28450026813104
n04485082,1468,65,1160,30.996451829654067,10.653503644974595,0.7538208795826645,65,1160,0.7200360208033365,0.41367626411902925,-1.030769235041556
n04486054,2051,64,1300,29.479176345046184,9.842127796799504,0.9814085175365705,64,1300,0.590429520256293,0.43663665540785795,-0.25039271516884876
n04487081,2260,8,1300,29.44787173904423,11.585634109889392,0.07372626534004434,8,1300,0.7675651200115678,0.33015510107162643,-0.9991737344355643
n04487394,6521,796,1300,31.614741167833817,11.600029108953,0.8119593973856514,796,1300,0.8586539109252114,0.2827925929323027,-2.033416533994335
n04493381,3158,497,1300,23.571663311335215,9.788062109417213,0.732978031149913,497,1300,0.5268720431094965,0.4008384242191595,-0.03871649130552943
n04501370,2349,108,1300,28.040043628119488,10.484439345711786,0.6749681076371777,108,1300,0.7076915423040862,0.3726324700262761,-0.8367313803022848
n04505470,4313,12,1300,33.25659389929473,13.401575528754432,1.105678184404488,12,1300,0.6699444371430819,0.3378229748861277,-0.6465732951784742
n04507155,2696,269,1300,26.30941372175437,11.768203391385052,1.13506312548688,269,1300,0.4201382604426766,0.40749396488881623,0.43751727092274695
n04509417,5380,274,1300,29.44883593630627,9.851112944122884,0.5495828674198191,274,1300,0.7715089416800973,0.3566673322498028,-1.2975892737181747
n04515003,1496,39,1300,31.24383661613485,11.155255942386733,0.5394643749504591,39,1300,0.6620848288055123,0.39934290351897034,-0.61447003378711
n04517823,1816,195,1300,27.05165503356627,11.6105943331696,0.5485476980999,195,1300,0.6306201434192745,0.4069162038606234,-0.4917342916997488
n04522168,1986,14,1300,26.67078135091774,9.473371198947616,1.2661027320896814,14,1300,0.6254802833178209,0.36444153456293654,-0.5668637729650409
n04523525,1790,9,1300,33.59628743578696,10.81208624286966,0.20403147464262514,9,1300,0.6843572466944648,0.4016379311838548,-0.7753643743231148
n04525038,1018,117,1062,24.13125388329371,8.36041406053109,1.2701921869295296,117,1062,0.2445865552076413,0.3490617479238109,1.2959770204535126
n04525305,2526,72,1300,30.739254489113655,9.88869715573214,1.0623432615944375,72,1300,0.7403552886874721,0.3857781404141639,-1.0486190357171863
n04532106,4526,592,1300,38.602690214362795,15.182895216412591,0.24291718178837837,592,1300,0.7787805408041927,0.343820247552201,-1.3122694410126405
n04532670,1489,3,1300,30.327588883249252,10.558742583442498,0.6795214886483203,3,1300,0.8673006296157834,0.21881718289197366,-0.7071008325770811
n04536866,4160,618,1300,28.42242228747063,13.491635870832422,0.8041679347877839,618,1300,0.6356430237215765,0.4051030529927213,-0.5257134921752891
n04540053,8350,451,1300,26.250525890677803,7.828071361342915,1.048055417975854,451,1300,0.5668285555193845,0.38326339950451477,-0.1391637402127854
n04542943,1638,40,1137,29.97467592580359,8.698421565182977,1.193919792965556,40,1137,0.5569919319939794,0.42491041030227406,-0.23626364733580946
n04548280,1878,45,1299,24.531629875748962,7.364929368058677,1.4338724698156122,45,1299,0.5771324557148745,0.392641637241386,-0.27589533148043116
n04548362,1335,4,1300,30.898972046842783,6.684704318886247,-0.15013129764181743,4,1300,0.5768808745779093,0.42879302412353415,-0.48175093895046806
n04550184,1135,33,1300,27.205935953579047,9.064370767270994,0.3510108794227448,33,1300,0.3983253566830443,0.3776307710548986,0.5138842459884252
n04552348,1125,9,1300,36.26637209535275,11.700738074393456,-0.25760636595565733,9,1300,0.8782782817466387,0.32026482515775345,-2.4674971922871367
n04553703,1452,23,1300,23.928785322200195,11.12219051091584,0.578137592862005,23,1300,0.6689141910806619,0.3713977043508251,-0.7451310453967751
n04554684,1631,106,1300,27.8959955013023,13.416247085817306,0.9021495786561885,106,1300,0.5243211875423645,0.4101072561780051,-0.07188679750583225
n04557648,2156,110,1300,26.275741149632523,10.407330720567881,0.732263929884253,110,1300,0.6259589001515199,0.41012972424722294,-0.5103746141691183
n04560804,1797,99,1300,26.401981594625983,11.671876055220157,0.7175939974632378,99,1300,0.6083664448550813,0.41681097656895283,-0.44620798648275917
n04562935,1367,6,1300,48.53226991585385,9.04620197152586,-0.7030325957225362,6,1300,0.7838892241319018,0.091252193766883,0.8502482155564235
n04579145,1194,11,1055,36.003278557414745,13.742278445257503,0.3445736380360333,11,1055,0.9048960181799797,0.19933898334227781,-2.4974557455114437
n04579432,1765,253,1300,27.844753758321712,11.473061248194265,0.8076656055641825,253,1300,0.6436817626599513,0.4076266369745282,-0.5774986325358594
n04584207,3666,1207,1300,27.77020211687061,9.612376838107151,1.064240191462954,1207,1300,0.33256759105140044,0.41873455119143743,0.7856144032902084
n04589890,1337,20,1300,28.226179606607342,12.276120225535493,0.6404141315839107,20,1300,0.5862125184852627,0.43965152788619816,-0.321682604658579
n04590129,1213,30,1300,32.207326144956745,10.908351092322816,0.42606662434400505,30,1300,0.4615074660163369,0.4428478585177144,0.18151601366875186
n04591157,1485,343,1213,33.99807274757799,11.716358064731018,0.6344529077374309,343,1213,0.9173409599313949,0.22749002652147915,-3.170513493472885
n04591713,3118,50,1300,34.978826695318546,13.624763391939172,0.7411667004051835,50,1300,0.6587947202986102,0.430594343576116,-0.7009583474291995
n04592741,1147,3,1300,48.777947102850725,13.507263109120892,-0.6739908717322957,3,1300,0.9424997965494787,0.09195123193954488,-0.7042243231613436
n04596742,4348,134,1300,30.517319524354416,10.822518034044316,0.8040346619482693,134,1300,0.7103888965819944,0.3907099024353977,-0.8890541374118149
n04597913,2652,240,1300,24.670324823669958,12.290522305143032,0.8731343604051617,240,1300,0.626036735612433,0.3817821682983862,-0.5298679954553982
n04599235,2637,93,1300,26.430851293658115,10.355548167643867,1.1657372743484593,93,1300,0.3469101741324145,0.39388481147154,0.7847462406583886
n04604644,1206,17,1300,33.737724738323585,7.77562149147032,1.2139915375812458,17,1300,0.6612145901821987,0.44479653447146017,-0.6493011237359105
n04606251,1605,10,1300,25.839147956361522,7.739717736669294,-0.010818606636486785,10,1300,0.4960061534307892,0.4172406229713974,0.09565194354965617
n04612504,900,11,1206,39.803331018857676,9.806921576230824,0.02498356096054196,11,1206,0.6585416389121247,0.38122144861920915,-0.6946074349272159
n04613696,2147,44,1300,28.98459769101622,10.071114784401544,0.8785506543553036,44,1300,0.7168030207130038,0.3726063158556683,-1.0421811886405496
n06359193,2484,239,1300,30.607039263404015,11.573742317854412,0.8851671556519712,239,1300,0.5224246318874853,0.42805897033815865,-0.01989357447973093
n06596364,5364,286,1300,30.54523668504336,10.057130239391942,1.0374927894897448,286,1300,0.6884917460595273,0.387682979085597,-0.7552678538317822
n06785654,2285,179,1300,33.85734601797166,14.557983518076085,0.8302650576864318,179,1300,0.5538429683295475,0.4246013120135096,-0.18053189867121938
n06794110,1565,17,1300,31.212717057325154,9.813079111396773,1.3078524325700842,17,1300,0.570203147417701,0.434831429607667,-0.285872768632696
n06874185,2492,14,1300,34.71563499318044,7.068102911834351,0.60305669704408,14,1300,0.7483665466840774,0.3061212095271332,-1.2250087058091144
n07248320,1567,168,1154,30.316309893214164,10.256771416969727,1.2993883555138925,168,1154,0.5864421170082915,0.41874436700729967,-0.2822603187435299
n07565083,1520,42,1300,23.99141635217997,8.439882380747095,1.4576373017377022,42,1300,0.5561146078675625,0.4247451871966052,-0.2413325063179862
n07579787,3730,74,1300,31.861095802986963,11.85252285819872,0.8977482381275403,74,1300,0.5634290272860809,0.4305299220623308,-0.25054180708380097
n07583066,2875,29,1300,29.74976366493643,10.587138594983614,0.6301742010277915,29,1300,0.589986262425523,0.4135768962836588,-0.2899036741593911
n07584110,2160,9,1207,31.140771705290895,7.742617039311116,0.5593522249239898,9,1207,0.34030582823066197,0.42075068326525566,0.7263301988435158
n07590611,3922,56,1149,27.69162239712963,9.475678321383427,1.4944458279615012,56,1149,0.6072019208638393,0.409115503833911,-0.3588708396736269
n07613480,3999,62,1300,33.26252465161934,12.795834303220989,0.7288439323289623,62,1300,0.5034370946251002,0.4244401392659655,-0.013637307984041417
n07614500,3247,59,1300,27.338206011545022,13.469979111571938,1.0936720101781623,59,1300,0.4986225373182695,0.4013682519725178,0.04243892165925858
n07615774,2825,1112,1300,20.362633460141904,9.694244942283248,1.4711605348996288,1112,1300,0.4565453549176254,0.3985049987228969,0.21896831034187592
n07684084,2155,12,1300,41.68785807675564,13.346759140371569,-0.5253070560702899,12,1300,0.5678779720716794,0.3002087507479586,-0.33683425744994705
n07693725,3325,43,1300,34.540653912787505,14.286798252664791,0.5449662498913945,43,1300,0.6288233653122426,0.3847580667645067,-0.4965468026498384
n07695742,4327,129,1300,29.34885529425056,10.517459175926763,0.768866699909748,129,1300,0.46856862540598626,0.4337013972100484,0.2027670791001953
n07697313,2731,39,1300,31.25935998778654,11.320085609672818,0.8130696002417961,39,1300,0.7210453692823645,0.3352534115558689,-1.1146060916560312
n07697537,2571,119,1300,27.885061371827067,8.234427039327752,0.8487079929987441,119,1300,0.5856486272512923,0.4404248977050531,-0.29801959180451826
n07711569,3224,19,1300,31.153282837252267,11.114276905074023,0.7210274086032396,19,1300,0.6449210183008717,0.4087990182866093,-0.6529778532454874
n07714571,2502,71,1300,30.619834910887118,12.091059035842806,0.8112030551308738,71,1300,0.5474407881741001,0.456937800529806,-0.15673249947679135
n07714990,2941,31,1300,21.41544368579031,11.029797028128945,1.9052662608838826,31,1300,0.5846769459125012,0.38625211193424813,-0.25992691038126714
n07715103,3854,40,1300,34.0215875900422,15.017379272369004,0.4344034622748078,40,1300,0.4771373879979361,0.4132973140931378,0.1194079943346331
n07716358,2005,57,1300,28.895227302705855,12.740125111241401,0.7598997020763028,57,1300,0.5469147848504542,0.4175558118916638,-0.10224538698359076
n07716906,2422,25,1239,29.768932550685214,9.486614283870491,0.40079985198745843,25,1239,0.531299945749342,0.41826242735083047,-0.2175926396876007
n07717410,4441,18,1300,34.02751324411005,10.657892321180885,0.2806444662174088,18,1300,0.6367093329705915,0.3512069975496043,-0.7744503186933623
n07717556,2657,18,1300,30.032233913072155,10.338829687421686,0.173755807024143,18,1300,0.44389371273832146,0.35336509060265037,0.26027777554252746
n07718472,2870,44,1300,28.002609406056628,12.920114473918266,0.6637122628054777,44,1300,0.6397638376643454,0.38833334036587147,-0.5519120188290642
n07718747,3960,17,1300,34.675181170360716,10.756099804199524,-0.18588919466613218,17,1300,0.5493437997476358,0.34976694778921247,-0.2970298766592865
n07720875,3441,10,1300,29.554013318354812,5.980567440656075,-1.2628635451886852,10,1300,0.5206889520632099,0.43173133436070693,-0.16100919228425065
n07730033,1815,0,1125,,,,0,1125,,,
n07734744,5023,12,1300,38.13892854309251,15.827943386361364,0.5704997649622051,12,1300,0.646815605461597,0.2844348343388446,-0.4366906561306288
n07742313,2695,51,1300,25.834507333294596,9.820676641149682,1.1304928126817315,51,1300,0.39453729429720474,0.3972338392390643,0.486607444541913
n07745940,3874,11,1300,25.663610284562857,11.148431385445342,1.2506200937847967,11,1300,0.4279905211349776,0.42084510407825937,0.36698162405510754
n07747607,2842,32,1300,28.646410565253692,9.296468264246844,-0.09020872982458789,32,1300,0.628271617191785,0.38573510499850255,-0.597964193738432
n07749582,3217,13,1300,24.165884233875822,10.71839771373049,0.21161306752583264,13,1300,0.5381610411076013,0.4323686277643974,-0.16236020995292424
n07753113,3773,11,1300,37.43886710560527,13.638949528834816,1.084191674665254,11,1300,0.5111119424585588,0.4303480805412718,0.05284598333491951
n07753275,6241,45,1300,29.652254047873196,9.547702312182668,0.6915859109649884,45,1300,0.5952099057121405,0.43307857313244086,-0.348655785794576
n07753592,2568,59,1300,30.191691539584596,10.382146644399471,0.6908636215985872,59,1300,0.6952814243465532,0.42421178626871814,-0.8537438866134864
n07754684,3202,150,1300,30.53850687502385,11.710480076010459,0.5927978358507222,150,1300,0.6096402566460889,0.42871579667836635,-0.42386203725826976
n07760859,3819,67,1300,36.80803088659363,13.649935719801945,0.07782490358287619,67,1300,0.624377900098603,0.3856513566351369,-0.5056620361657219
n07768694,10836,25,1300,31.48303040540499,12.084132629909817,0.5300099809238331,25,1300,0.7679070410132405,0.2893190154185294,-1.4081084530528543
n07802026,957,31,1300,27.664675769827564,10.95399633434984,0.9562000824279939,31,1300,0.39926800693595565,0.44370276086461347,0.5183964118655775
n07831146,2704,10,1300,31.412327111295053,8.098669027683108,0.354135602570491,10,1300,0.5445082990452644,0.33661597711877117,-0.045726791156636595
n07836838,4096,23,1300,30.116804704996667,8.505752580850794,0.793651700057984,23,1300,0.5221506843505342,0.3921541735531962,-0.12725739000252667
n07860988,2324,61,1300,30.22410030046465,13.34058192395121,0.32912670075952133,61,1300,0.7268312000249676,0.3940855353690681,-1.0564485559636265
n07871810,2485,11,1300,36.49191717838128,13.118100330203408,0.8711767140435114,11,1300,0.5128532047806812,0.41335692435158256,-0.023784387827314107
n07873807,4776,60,1300,27.916414529208847,10.780155535840974,0.5659284668235428,60,1300,0.6678225739703821,0.3931768893649748,-0.6543551139355681
n07875152,2859,15,1300,35.221355838972805,13.195569406859839,0.7148819994171631,15,1300,0.5018480621278283,0.33711248375629066,-0.3144784384854074
n07880968,3615,88,1300,30.38140584415054,9.739908152899028,1.1564298939503532,88,1300,0.6890111140832725,0.41336948513361343,-0.8452638003259729
n07892512,2255,96,1300,30.915996297622712,9.908225141974023,1.3926872042763752,96,1300,0.5072809683818676,0.43976882394044725,-0.06659932752121825
n07920052,2151,18,1300,29.094172731155165,8.882897594001129,0.2930674450711145,18,1300,0.6053554459164536,0.43595424185907855,-0.41130668564186795
n07930864,2282,33,1300,29.20428924430855,11.114790913945413,2.5697061606801936,33,1300,0.548552906578124,0.4391137683518668,-0.09962758472816399
n07932039,1554,43,1193,27.712503818048,8.734376253987293,0.9612710653634308,43,1193,0.4828941333107647,0.45312542245541865,0.059315991647945085
n09193705,2255,47,1300,34.45090038389408,9.408374962626993,0.6425021064043381,47,1300,0.6822425310569317,0.4016464062383992,-0.7800274296844134
n09229709,4281,418,1300,24.03714134776338,9.606175544727451,1.1111766935455047,418,1300,0.450161779147871,0.41720869921203824,0.23992559681659345
n09246464,2155,22,1300,32.632683717373354,9.047721291511717,0.9496523621309971,22,1300,0.6765296124768526,0.40635998056473505,-0.7547786052458625
n09256479,7488,1,1300,23.165713475728808,0.0,0.0,1,1300,0.07100550830364201,,0.0
n09288635,1963,26,1300,31.866584476721282,10.389900821090754,1.1128556833499108,26,1300,0.5241151457974825,0.4784967018199584,-0.019382273392449894
n09332890,2123,33,1300,32.94824719558937,10.383841841843218,0.7466703715770883,33,1300,0.495986762703537,0.4438750268336128,0.11823822513008943
n09399592,1881,10,1300,32.79489656882593,8.940927259436226,0.25575135642240154,10,1300,0.32487756721675376,0.4646336645856179,0.8495733786717912
n09421951,1582,92,1300,26.834248445749896,7.895399162787161,0.8942535882375912,92,1300,0.561189254757229,0.42415797930903976,-0.21314114939222475
n09428293,1518,33,1300,26.676293627578424,9.202425153090514,1.0818682723867088,33,1300,0.6129630273208018,0.4290809739518311,-0.4024204400288093
n09468604,1758,11,1300,28.209882144552754,11.131871524042504,1.099145965471114,11,1300,0.44005514981902416,0.4461002734134211,0.4603856959542327
n09472597,2509,22,1300,32.18762440123543,8.270440940694707,0.6355040253917212,22,1300,0.7563864654776722,0.36923702574263567,-1.1472783945338734
n09835506,5378,429,1300,28.94403153255628,8.235220134653392,0.85088984264005,429,1300,0.9212882574322026,0.2071331272958921,-3.2728314551976387
n10148035,7340,1853,1300,30.166455551343695,9.472155716565876,0.9745121356415006,1853,1300,0.5992180289045608,0.4250304640302385,-0.31944935870844626
n10565667,3392,114,1300,31.566696482828455,8.153652213621971,0.8197746903299411,114,1300,0.8461234283290409,0.26841642004258004,-2.134240423879297
n11879895,946,57,1300,25.37129753926208,6.9352273950373275,1.0331911925351327,57,1300,0.29195055865944036,0.3952641285812548,1.0699739967269732
n11939491,3065,3,1300,45.809173353831625,14.039626449070388,-0.2817751228654568,3,1300,0.7373230258623754,0.19911854347488153,-0.5658490995963662
n12057211,2996,3,1300,27.95574169569059,7.304735250594134,-0.013056393494755235,3,1300,0.5972351233164467,0.27684159089548493,0.1549996706795582
n12144580,4212,124,1300,28.860850220202604,13.748929255976279,0.8156515182496337,124,1300,0.55096759027501,0.4095508326836485,-0.17936431294644453
n12267677,5594,19,1300,45.87781742181938,10.460292062214121,-0.8372865913842896,19,1300,0.5031736585262571,0.34209042204260004,-0.05086809872215205
n12620546,5762,6,1300,30.221816103191458,10.343801501315014,-0.8672725559107827,6,1300,0.4945532654722529,0.3802539553207194,-0.3313945497987666
n12768682,6065,13,1300,32.080889157628086,11.496984466490535,-0.4594867077904701,13,1300,0.6462196123141504,0.33050580189562,-0.5854409600689433
n12985857,6901,11,1300,31.36999463298978,9.737142185454687,1.4318410779910884,11,1300,0.7559829869053576,0.1972576175859294,-0.2751867606073777
n12998815,4710,2,1300,33.07245440430074,2.7075619872596235,0.0,2,1300,0.8673340976238246,0.0011739161715740099,-2.0066289610516476e-13
n13037406,8079,10,1300,40.13127780050371,10.79869708033266,-0.20078603923494948,10,1300,0.6313902884721754,0.27795229337910743,-0.5091098505951284
n13040303,6095,5,1300,38.495691367620374,10.978594494914953,0.4370770241536293,5,1300,0.6146784367039795,0.4044711639368075,-0.6861964909497461
n13044778,7751,24,1300,33.05105553366414,9.154659134736475,0.48188645655790513,24,1300,0.7724033687263722,0.27077529683543194,-1.2950128054582866
